airport,city,timestamp,temp,humidity,wind_speed,weather_main,cloudcover,precip_mm,pressure,visibility
ATL,Atlanta,2022-03-01 00:00:00,8.0,66,1.0,Clear,12,0.0,1023,10
ATL,Atlanta,2022-03-01 01:00:00,7.0,67,2.0,Partly cloudy,40,0.0,1023,10
ATL,Atlanta,2022-03-01 02:00:00,6.0,69,2.0,Cloudy,68,0.0,1022,10
ATL,Atlanta,2022-03-01 03:00:00,6.0,70,3.0,Overcast,96,0.0,1022,10
ATL,Atlanta,2022-03-01 04:00:00,5.0,71,3.0,Overcast,97,0.0,1022,10
ATL,Atlanta,2022-03-01 05:00:00,5.0,71,3.0,Overcast,98,0.0,1022,10
ATL,Atlanta,2022-03-01 06:00:00,5.0,72,3.0,Overcast,100,0.0,1022,10
ATL,Atlanta,2022-03-01 07:00:00,5.0,71,3.0,Overcast,99,0.0,1023,10
ATL,Atlanta,2022-03-01 08:00:00,7.0,70,6.0,Overcast,98,0.0,1023,10
ATL,Atlanta,2022-03-01 09:00:00,9.0,69,3.0,Overcast,98,0.0,1024,10
ATL,Atlanta,2022-03-01 10:00:00,10.0,62,3.0,Cloudy,69,0.0,1023,10
ATL,Atlanta,2022-03-01 11:00:00,12.0,55,4.0,Partly cloudy,40,0.0,1023,10
ATL,Atlanta,2022-03-01 12:00:00,13.0,48,5.0,Sunny,11,0.0,1023,10
ATL,Atlanta,2022-03-01 13:00:00,15.0,44,6.0,Sunny,18,0.0,1022,10
ATL,Atlanta,2022-03-01 14:00:00,16.0,39,7.0,Partly cloudy,25,0.0,1021,10
ATL,Atlanta,2022-03-01 15:00:00,17.0,35,8.0,Partly cloudy,33,0.0,1020,10
ATL,Atlanta,2022-03-01 16:00:00,17.0,32,9.0,Sunny,22,0.0,1020,10
ATL,Atlanta,2022-03-01 17:00:00,16.0,30,11.0,Sunny,11,0.0,1020,10
ATL,Atlanta,2022-03-01 18:00:00,15.0,28,12.0,Clear,0,0.0,1019,10
ATL,Atlanta,2022-03-01 19:00:00,14.0,31,11.0,Clear,0,0.0,1020,10
ATL,Atlanta,2022-03-01 20:00:00,12.0,35,10.0,Clear,0,0.0,1020,10
ATL,Atlanta,2022-03-01 21:00:00,11.0,38,9.0,Clear,0,0.0,1021,10
ATL,Atlanta,2022-03-01 22:00:00,11.0,41,9.0,Clear,0,0.0,1021,10
ATL,Atlanta,2022-03-01 23:00:00,10.0,43,9.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-02 00:00:00,10.0,46,9.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-02 01:00:00,9.0,48,9.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-02 02:00:00,9.0,51,9.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-02 03:00:00,9.0,54,9.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-02 04:00:00,8.0,56,9.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-02 05:00:00,8.0,57,9.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-02 06:00:00,8.0,59,9.0,Sunny,0,0.0,1021,10
ATL,Atlanta,2022-03-02 07:00:00,8.0,59,9.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-02 08:00:00,9.0,59,9.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-02 09:00:00,11.0,59,9.0,Sunny,0,0.0,1023,10
ATL,Atlanta,2022-03-02 10:00:00,13.0,50,10.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-02 11:00:00,15.0,42,11.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-02 12:00:00,17.0,34,12.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-02 13:00:00,19.0,32,12.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-02 14:00:00,20.0,29,12.0,Sunny,0,0.0,1021,10
ATL,Atlanta,2022-03-02 15:00:00,21.0,26,13.0,Sunny,0,0.0,1020,10
ATL,Atlanta,2022-03-02 16:00:00,21.0,28,13.0,Sunny,1,0.0,1020,10
ATL,Atlanta,2022-03-02 17:00:00,20.0,29,14.0,Sunny,1,0.0,1020,10
ATL,Atlanta,2022-03-02 18:00:00,19.0,31,14.0,Clear,2,0.0,1020,10
ATL,Atlanta,2022-03-02 19:00:00,18.0,37,12.0,Clear,9,0.0,1020,10
ATL,Atlanta,2022-03-02 20:00:00,16.0,43,10.0,Clear,15,0.0,1021,10
ATL,Atlanta,2022-03-02 21:00:00,15.0,49,8.0,Clear,22,0.0,1022,10
ATL,Atlanta,2022-03-02 22:00:00,14.0,51,8.0,Clear,14,0.0,1021,10
ATL,Atlanta,2022-03-02 23:00:00,13.0,54,8.0,Clear,7,0.0,1021,10
ATL,Atlanta,2022-03-03 00:00:00,12.0,57,8.0,Clear,0,0.0,1021,10
ATL,Atlanta,2022-03-03 01:00:00,12.0,58,8.0,Clear,0,0.0,1021,10
ATL,Atlanta,2022-03-03 02:00:00,11.0,60,9.0,Clear,0,0.0,1021,10
ATL,Atlanta,2022-03-03 03:00:00,11.0,61,9.0,Clear,0,0.0,1021,10
ATL,Atlanta,2022-03-03 04:00:00,11.0,62,9.0,Clear,0,0.0,1021,10
ATL,Atlanta,2022-03-03 05:00:00,10.0,63,9.0,Clear,0,0.0,1021,10
ATL,Atlanta,2022-03-03 06:00:00,10.0,65,9.0,Sunny,0,0.0,1021,10
ATL,Atlanta,2022-03-03 07:00:00,10.0,64,9.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-03 08:00:00,11.0,64,9.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-03 09:00:00,13.0,63,9.0,Sunny,0,0.0,1023,10
ATL,Atlanta,2022-03-03 10:00:00,15.0,54,10.0,Sunny,0,0.0,1023,10
ATL,Atlanta,2022-03-03 11:00:00,17.0,44,11.0,Sunny,0,0.0,1023,10
ATL,Atlanta,2022-03-03 12:00:00,18.0,35,12.0,Sunny,0,0.0,1023,10
ATL,Atlanta,2022-03-03 13:00:00,20.0,31,11.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-03 14:00:00,21.0,26,11.0,Sunny,0,0.0,1022,10
ATL,Atlanta,2022-03-03 15:00:00,22.0,22,11.0,Sunny,0,0.0,1021,10
ATL,Atlanta,2022-03-03 16:00:00,22.0,23,11.0,Sunny,0,0.0,1021,10
ATL,Atlanta,2022-03-03 17:00:00,21.0,23,12.0,Sunny,0,0.0,1020,10
ATL,Atlanta,2022-03-03 18:00:00,19.0,24,12.0,Clear,0,0.0,1020,10
ATL,Atlanta,2022-03-03 19:00:00,18.0,30,11.0,Clear,0,0.0,1021,10
ATL,Atlanta,2022-03-03 20:00:00,16.0,35,10.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-03 21:00:00,15.0,41,10.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-03 22:00:00,14.0,45,9.0,Clear,0,0.0,1022,10
ATL,Atlanta,2022-03-03 23:00:00,13.0,49,9.0,Clear,0,0.0,1023,10
ATL,Atlanta,2022-03-04 00:00:00,12.0,53,8.0,Clear,0,0.0,1023,10
ATL,Atlanta,2022-03-04 01:00:00,12.0,58,8.0,Clear,0,0.0,1023,10
ATL,Atlanta,2022-03-04 02:00:00,12.0,62,7.0,Clear,0,0.0,1023,10
ATL,Atlanta,2022-03-04 03:00:00,11.0,66,6.0,Clear,0,0.0,1023,10
ATL,Atlanta,2022-03-04 04:00:00,11.0,68,7.0,Clear,0,0.0,1023,10
ATL,Atlanta,2022-03-04 05:00:00,11.0,70,7.0,Clear,0,0.0,1024,10
ATL,Atlanta,2022-03-04 06:00:00,10.0,72,7.0,Sunny,0,0.0,1024,10
ATL,Atlanta,2022-03-04 07:00:00,11.0,75,10.0,Sunny,6,0.0,1025,10
ATL,Atlanta,2022-03-04 08:00:00,12.0,78,12.0,Sunny,13,0.0,1026,10
ATL,Atlanta,2022-03-04 09:00:00,13.0,81,15.0,Sunny,19,0.0,1027,10
ATL,Atlanta,2022-03-04 10:00:00,15.0,73,15.0,Sunny,16,0.0,1027,10
ATL,Atlanta,2022-03-04 11:00:00,16.0,65,15.0,Sunny,13,0.0,1027,10
ATL,Atlanta,2022-03-04 12:00:00,17.0,57,15.0,Sunny,10,0.0,1027,10
ATL,Atlanta,2022-03-04 13:00:00,18.0,52,14.0,Partly cloudy,25,0.0,1026,10
ATL,Atlanta,2022-03-04 14:00:00,19.0,48,13.0,Partly cloudy,40,0.0,1025,10
ATL,Atlanta,2022-03-04 15:00:00,20.0,43,12.0,Partly cloudy,56,0.0,1025,10
ATL,Atlanta,2022-03-04 16:00:00,20.0,42,12.0,Cloudy,69,0.0,1024,10
ATL,Atlanta,2022-03-04 17:00:00,20.0,41,11.0,Cloudy,82,0.0,1024,10
ATL,Atlanta,2022-03-04 18:00:00,19.0,39,11.0,Overcast,95,0.0,1024,10
ATL,Atlanta,2022-03-04 19:00:00,18.0,45,11.0,Cloudy,65,0.0,1024,10
ATL,Atlanta,2022-03-04 20:00:00,17.0,51,14.0,Partly cloudy,35,0.0,1025,10
ATL,Atlanta,2022-03-04 21:00:00,16.0,57,14.0,Clear,5,0.0,1025,10
ATL,Atlanta,2022-03-04 22:00:00,15.0,60,11.0,Partly cloudy,32,0.0,1026,10
ATL,Atlanta,2022-03-04 23:00:00,14.0,63,15.0,Partly cloudy,60,0.0,1026,10
ATL,Atlanta,2022-03-05 00:00:00,14.0,66,12.0,Overcast,87,0.0,1027,10
ATL,Atlanta,2022-03-05 01:00:00,13.0,68,12.0,Overcast,88,0.0,1027,10
ATL,Atlanta,2022-03-05 02:00:00,12.0,71,12.0,Overcast,88,0.0,1026,10
ATL,Atlanta,2022-03-05 03:00:00,12.0,73,13.0,Overcast,88,0.0,1026,10
ATL,Atlanta,2022-03-05 04:00:00,11.0,78,12.0,Overcast,88,0.0,1026,10
ATL,Atlanta,2022-03-05 05:00:00,11.0,84,11.0,Overcast,88,0.0,1027,10
ATL,Atlanta,2022-03-05 06:00:00,11.0,89,10.0,Overcast,88,0.0,1027,10
ATL,Atlanta,2022-03-05 07:00:00,11.0,90,11.0,Overcast,88,0.0,1027,10
ATL,Atlanta,2022-03-05 08:00:00,12.0,91,12.0,Overcast,88,0.0,1027,10
ATL,Atlanta,2022-03-05 09:00:00,12.0,92,13.0,Overcast,88,0.0,1027,10
ATL,Atlanta,2022-03-05 10:00:00,14.0,86,12.0,Cloudy,75,0.0,1028,10
ATL,Atlanta,2022-03-05 11:00:00,15.0,80,12.0,Cloudy,62,0.0,1028,10
ATL,Atlanta,2022-03-05 12:00:00,17.0,75,12.0,Partly cloudy,50,0.0,1028,10
ATL,Atlanta,2022-03-05 13:00:00,19.0,64,12.0,Partly cloudy,45,0.0,1027,10
ATL,Atlanta,2022-03-05 14:00:00,21.0,53,13.0,Partly cloudy,40,0.0,1026,10
ATL,Atlanta,2022-03-05 15:00:00,22.0,42,14.0,Partly cloudy,35,0.0,1025,10
ATL,Atlanta,2022-03-05 16:00:00,22.0,42,15.0,Partly cloudy,38,0.0,1024,10
ATL,Atlanta,2022-03-05 17:00:00,22.0,41,15.0,Partly cloudy,41,0.0,1024,10
ATL,Atlanta,2022-03-05 18:00:00,21.0,41,16.0,Partly cloudy,45,0.0,1023,10
ATL,Atlanta,2022-03-05 19:00:00,20.0,46,14.0,Partly cloudy,44,0.0,1024,10
ATL,Atlanta,2022-03-05 20:00:00,19.0,52,13.0,Partly cloudy,44,0.0,1024,10
ATL,Atlanta,2022-03-05 21:00:00,18.0,57,11.0,Partly cloudy,44,0.0,1024,10
ATL,Atlanta,2022-03-05 22:00:00,17.0,57,10.0,Partly cloudy,30,0.0,1025,10
ATL,Atlanta,2022-03-05 23:00:00,17.0,56,9.0,Clear,17,0.0,1025,10
ATL,Atlanta,2022-03-06 00:00:00,16.0,56,8.0,Clear,3,0.0,1025,10
ATL,Atlanta,2022-03-06 01:00:00,15.0,60,8.0,Clear,4,0.0,1025,10
ATL,Atlanta,2022-03-06 02:00:00,15.0,64,8.0,Clear,4,0.0,1026,10
ATL,Atlanta,2022-03-06 03:00:00,14.0,67,8.0,Clear,4,0.0,1026,10
ATL,Atlanta,2022-03-06 04:00:00,14.0,72,9.0,Clear,5,0.0,1026,10
ATL,Atlanta,2022-03-06 05:00:00,14.0,77,9.0,Clear,6,0.0,1025,10
ATL,Atlanta,2022-03-06 06:00:00,13.0,82,10.0,Sunny,6,0.0,1025,10
ATL,Atlanta,2022-03-06 07:00:00,14.0,83,9.0,Sunny,11,0.0,1026,10
ATL,Atlanta,2022-03-06 08:00:00,15.0,85,8.0,Sunny,16,0.0,1026,10
ATL,Atlanta,2022-03-06 09:00:00,16.0,86,7.0,Sunny,21,0.0,1027,10
ATL,Atlanta,2022-03-06 10:00:00,18.0,77,10.0,Partly cloudy,29,0.0,1026,10
ATL,Atlanta,2022-03-06 11:00:00,20.0,67,12.0,Partly cloudy,37,0.0,1026,10
ATL,Atlanta,2022-03-06 12:00:00,21.0,58,15.0,Partly cloudy,45,0.0,1026,10
ATL,Atlanta,2022-03-06 13:00:00,23.0,53,15.0,Patchy rain possible,80,0.2,1025,10
ATL,Atlanta,2022-03-06 14:00:00,24.0,48,16.0,Overcast,89,0.0,1024,10
ATL,Atlanta,2022-03-06 15:00:00,24.0,43,17.0,Partly cloudy,44,0.0,1023,10
ATL,Atlanta,2022-03-06 16:00:00,24.0,41,17.0,Partly cloudy,38,0.0,1022,10
ATL,Atlanta,2022-03-06 17:00:00,24.0,40,17.0,Partly cloudy,32,0.0,1022,10
ATL,Atlanta,2022-03-06 18:00:00,23.0,38,12.0,Partly cloudy,26,0.0,1021,10
ATL,Atlanta,2022-03-06 19:00:00,22.0,44,15.0,Partly cloudy,29,0.0,1021,10
ATL,Atlanta,2022-03-06 20:00:00,21.0,49,13.0,Partly cloudy,32,0.0,1022,10
ATL,Atlanta,2022-03-06 21:00:00,20.0,55,12.0,Partly cloudy,35,0.0,1022,10
ATL,Atlanta,2022-03-06 22:00:00,19.0,56,12.0,Partly cloudy,26,0.0,1022,10
ATL,Atlanta,2022-03-06 23:00:00,19.0,57,12.0,Clear,17,0.0,1022,10
ATL,Atlanta,2022-03-07 00:00:00,18.0,59,13.0,Clear,7,0.0,1022,10
ATL,Atlanta,2022-03-07 01:00:00,18.0,60,12.0,Partly cloudy,38,0.0,1021,10
ATL,Atlanta,2022-03-07 02:00:00,17.0,62,12.0,Cloudy,69,0.0,1021,10
ATL,Atlanta,2022-03-07 03:00:00,17.0,63,12.0,Overcast,100,0.0,1020,10
ATL,Atlanta,2022-03-07 04:00:00,17.0,65,12.0,Cloudy,67,0.0,1020,10
ATL,Atlanta,2022-03-07 05:00:00,17.0,68,12.0,Partly cloudy,35,0.0,1020,10
ATL,Atlanta,2022-03-07 06:00:00,16.0,70,13.0,Sunny,3,0.0,1020,10
ATL,Atlanta,2022-03-07 07:00:00,16.0,69,13.0,Sunny,3,0.0,1020,10
ATL,Atlanta,2022-03-07 08:00:00,16.0,68,13.0,Sunny,3,0.0,1020,10
ATL,Atlanta,2022-03-07 09:00:00,18.0,67,13.0,Sunny,3,0.0,1020,10
ATL,Atlanta,2022-03-07 10:00:00,19.0,62,16.0,Sunny,21,0.0,1020,10
ATL,Atlanta,2022-03-07 11:00:00,21.0,58,24.0,Partly cloudy,40,0.0,1019,10
ATL,Atlanta,2022-03-07 12:00:00,23.0,53,26.0,Partly cloudy,58,0.0,1019,10
ATL,Atlanta,2022-03-07 13:00:00,23.0,48,32.0,Partly cloudy,59,0.0,1018,10
ATL,Atlanta,2022-03-07 14:00:00,24.0,44,29.0,Partly cloudy,59,0.0,1016,10
ATL,Atlanta,2022-03-07 15:00:00,24.0,40,29.0,Cloudy,60,0.0,1015,10
ATL,Atlanta,2022-03-07 16:00:00,23.0,41,26.0,Patchy rain possible,55,0.1,1015,10
ATL,Atlanta,2022-03-07 17:00:00,22.0,43,24.0,Moderate or heavy rain shower,81,5.2,1014,10
ATL,Atlanta,2022-03-07 18:00:00,20.0,44,19.0,Moderate or heavy rain shower,78,3.0,1015,10
ATL,Atlanta,2022-03-07 19:00:00,18.0,46,13.0,Moderate rain at times,76,0.8,1016,10
ATL,Atlanta,2022-03-07 20:00:00,17.0,48,14.0,Patchy rain possible,72,0.2,1016,10
ATL,Atlanta,2022-03-07 21:00:00,16.0,50,13.0,Partly cloudy,33,0.0,1016,10
ATL,Atlanta,2022-03-07 22:00:00,15.0,61,17.0,Partly cloudy,49,0.0,1017,10
ATL,Atlanta,2022-03-07 23:00:00,14.0,72,16.0,Cloudy,66,0.0,1017,10
ATL,Atlanta,2022-03-08 00:00:00,13.0,82,15.0,Cloudy,82,0.0,1017,10
ATL,Atlanta,2022-03-08 01:00:00,12.0,80,14.0,Cloudy,80,0.0,1018,10
ATL,Atlanta,2022-03-08 02:00:00,11.0,77,14.0,Cloudy,77,0.0,1018,10
ATL,Atlanta,2022-03-08 03:00:00,10.0,74,14.0,Cloudy,75,0.0,1017,10
ATL,Atlanta,2022-03-08 04:00:00,10.0,70,14.0,Cloudy,69,0.0,1018,10
ATL,Atlanta,2022-03-08 05:00:00,9.0,67,14.0,Cloudy,62,0.0,1018,10
ATL,Atlanta,2022-03-08 06:00:00,9.0,63,14.0,Partly cloudy,56,0.0,1018,10
ATL,Atlanta,2022-03-08 07:00:00,9.0,61,14.0,Cloudy,71,0.0,1019,10
ATL,Atlanta,2022-03-08 08:00:00,10.0,59,15.0,Overcast,85,0.0,1019,10
ATL,Atlanta,2022-03-08 09:00:00,11.0,58,15.0,Overcast,100,0.0,1019,10
ATL,Atlanta,2022-03-08 10:00:00,12.0,55,14.0,Cloudy,79,0.0,1019,10
ATL,Atlanta,2022-03-08 11:00:00,12.0,52,9.0,Partly cloudy,58,0.0,1019,10
ATL,Atlanta,2022-03-08 12:00:00,13.0,49,8.0,Overcast,85,0.0,1019,10
ATL,Atlanta,2022-03-08 13:00:00,14.0,46,7.0,Cloudy,75,0.0,1018,10
ATL,Atlanta,2022-03-08 14:00:00,14.0,42,7.0,Moderate or heavy rain shower,73,3.0,1018,10
ATL,Atlanta,2022-03-08 15:00:00,14.0,38,8.0,Moderate or heavy rain shower,55,5.2,1017,10
ATL,Atlanta,2022-03-08 16:00:00,14.0,41,11.0,Moderate or heavy rain shower,70,3.7,1016,10
ATL,Atlanta,2022-03-08 17:00:00,13.0,44,10.0,Moderate or heavy rain shower,85,1.9,1015,10
ATL,Atlanta,2022-03-08 18:00:00,13.0,47,9.0,Moderate or heavy rain shower,100,1.7,1015,10
ATL,Atlanta,2022-03-08 19:00:00,13.0,53,9.0,Moderate or heavy rain shower,99,1.6,1015,10
ATL,Atlanta,2022-03-08 20:00:00,13.0,59,9.0,Moderate or heavy rain shower,98,3.8,1015,10
ATL,Atlanta,2022-03-08 21:00:00,13.0,65,9.0,Patchy rain possible,96,0.1,1016,10
ATL,Atlanta,2022-03-08 22:00:00,12.0,70,8.0,Moderate or heavy rain shower,98,1.7,1016,10
ATL,Atlanta,2022-03-08 23:00:00,12.0,75,7.0,Moderate or heavy rain shower,99,1.6,1016,10
ATL,Atlanta,2022-03-09 00:00:00,11.0,80,6.0,Moderate rain at times,100,0.6,1016,10
ATL,Atlanta,2022-03-09 01:00:00,11.0,81,6.0,Patchy rain possible,100,0.2,1014,10
ATL,Atlanta,2022-03-09 02:00:00,11.0,83,7.0,Patchy rain possible,100,0.3,1013,10
ATL,Atlanta,2022-03-09 03:00:00,11.0,84,11.0,Patchy rain possible,100,0.1,1012,10
ATL,Atlanta,2022-03-09 04:00:00,11.0,86,11.0,Patchy rain possible,100,0.2,1011,10
ATL,Atlanta,2022-03-09 05:00:00,12.0,88,12.0,Overcast,100,0.0,1010,10
ATL,Atlanta,2022-03-09 06:00:00,13.0,90,12.0,Patchy rain possible,100,0.1,1010,10
ATL,Atlanta,2022-03-09 07:00:00,13.0,92,6.0,Moderate rain at times,100,0.6,1012,10
ATL,Atlanta,2022-03-09 08:00:00,13.0,94,6.0,Moderate or heavy rain shower,100,5.9,1012,9
ATL,Atlanta,2022-03-09 09:00:00,12.0,96,6.0,Moderate or heavy rain shower,100,2.2,1014,9
ATL,Atlanta,2022-03-09 10:00:00,12.0,92,6.0,Patchy rain possible,100,0.1,1014,7
ATL,Atlanta,2022-03-09 11:00:00,13.0,89,11.0,Patchy rain possible,100,0.2,1014,4
ATL,Atlanta,2022-03-09 12:00:00,13.0,85,12.0,Overcast,100,0.0,1015,2
ATL,Atlanta,2022-03-09 13:00:00,13.0,80,12.0,Overcast,86,0.0,1015,5
ATL,Atlanta,2022-03-09 14:00:00,14.0,75,12.0,Cloudy,72,0.0,1014,7
ATL,Atlanta,2022-03-09 15:00:00,15.0,71,16.0,Partly cloudy,58,0.0,1014,10
ATL,Atlanta,2022-03-09 16:00:00,15.0,67,11.0,Cloudy,72,0.0,1013,10
ATL,Atlanta,2022-03-09 17:00:00,15.0,64,9.0,Overcast,86,0.0,1013,10
ATL,Atlanta,2022-03-09 18:00:00,14.0,60,9.0,Overcast,100,0.0,1013,10
ATL,Atlanta,2022-03-09 19:00:00,13.0,64,9.0,Overcast,95,0.0,1013,10
ATL,Atlanta,2022-03-09 20:00:00,12.0,69,7.0,Overcast,90,0.0,1014,10
ATL,Atlanta,2022-03-09 21:00:00,11.0,73,6.0,Cloudy,84,0.0,1014,10
ATL,Atlanta,2022-03-09 22:00:00,11.0,71,7.0,Cloudy,67,0.0,1015,10
ATL,Atlanta,2022-03-09 23:00:00,10.0,70,3.0,Partly cloudy,50,0.0,1016,10
ATL,Atlanta,2022-03-10 00:00:00,9.0,68,3.0,Partly cloudy,33,0.0,1017,10
ATL,Atlanta,2022-03-10 01:00:00,9.0,69,5.0,Partly cloudy,36,0.0,1016,10
ATL,Atlanta,2022-03-10 02:00:00,9.0,70,7.0,Partly cloudy,39,0.0,1015,10
ATL,Atlanta,2022-03-10 03:00:00,8.0,71,9.0,Partly cloudy,42,0.0,1014,10
ATL,Atlanta,2022-03-10 04:00:00,8.0,76,11.0,Cloudy,61,0.0,1014,10
ATL,Atlanta,2022-03-10 05:00:00,8.0,82,7.0,Cloudy,81,0.0,1015,10
ATL,Atlanta,2022-03-10 06:00:00,7.0,88,8.0,Overcast,100,0.0,1015,10
ATL,Atlanta,2022-03-10 07:00:00,8.0,84,10.0,Overcast,100,0.0,1015,10
ATL,Atlanta,2022-03-10 08:00:00,9.0,80,10.0,Overcast,100,0.0,1016,10
ATL,Atlanta,2022-03-10 09:00:00,10.0,77,7.0,Overcast,100,0.0,1017,10
ATL,Atlanta,2022-03-10 10:00:00,12.0,76,6.0,Overcast,100,0.0,1017,10
ATL,Atlanta,2022-03-10 11:00:00,13.0,75,6.0,Overcast,100,0.0,1018,10
ATL,Atlanta,2022-03-10 12:00:00,14.0,74,6.0,Overcast,100,0.0,1018,10
ATL,Atlanta,2022-03-10 13:00:00,15.0,74,5.0,Overcast,100,0.0,1017,10
ATL,Atlanta,2022-03-10 14:00:00,15.0,73,9.0,Overcast,100,0.0,1017,10
ATL,Atlanta,2022-03-10 15:00:00,16.0,72,10.0,Overcast,100,0.0,1016,10
ATL,Atlanta,2022-03-10 16:00:00,16.0,74,9.0,Overcast,100,0.0,1016,10
ATL,Atlanta,2022-03-10 17:00:00,16.0,76,9.0,Overcast,100,0.0,1016,10
ATL,Atlanta,2022-03-10 18:00:00,14.0,77,8.0,Overcast,100,0.0,1016,10
ATL,Atlanta,2022-03-10 19:00:00,13.0,79,13.0,Overcast,100,0.0,1016,10
ATL,Atlanta,2022-03-10 20:00:00,11.0,81,12.0,Overcast,100,0.0,1016,10
ATL,Atlanta,2022-03-10 21:00:00,10.0,83,12.0,Overcast,100,0.0,1017,10
ATL,Atlanta,2022-03-10 22:00:00,10.0,84,11.0,Overcast,93,0.0,1018,10
ATL,Atlanta,2022-03-10 23:00:00,9.0,85,10.0,Overcast,85,0.0,1018,10
ATL,Atlanta,2022-03-11 00:00:00,8.0,86,9.0,Cloudy,78,0.0,1019,10
ATL,Atlanta,2022-03-11 01:00:00,8.0,89,10.0,Cloudy,72,0.0,1018,10
ATL,Atlanta,2022-03-11 02:00:00,8.0,91,10.0,Cloudy,67,0.0,1018,10
ATL,Atlanta,2022-03-11 03:00:00,8.0,93,10.0,Cloudy,61,0.0,1017,10
ATL,Atlanta,2022-03-11 04:00:00,7.0,94,10.0,Cloudy,64,0.0,1017,10
ATL,Atlanta,2022-03-11 05:00:00,7.0,94,10.0,Cloudy,67,0.0,1017,10
ATL,Atlanta,2022-03-11 06:00:00,7.0,94,10.0,Cloudy,70,0.0,1016,10
ATL,Atlanta,2022-03-11 07:00:00,8.0,93,10.0,Cloudy,72,0.0,1018,10
ATL,Atlanta,2022-03-11 08:00:00,8.0,92,11.0,Cloudy,74,0.0,1018,10
ATL,Atlanta,2022-03-11 09:00:00,8.0,91,12.0,Cloudy,77,0.0,1017,10
ATL,Atlanta,2022-03-11 10:00:00,10.0,82,11.0,Cloudy,61,0.0,1017,10
ATL,Atlanta,2022-03-11 11:00:00,11.0,74,10.0,Cloudy,80,0.0,1016,10
ATL,Atlanta,2022-03-11 12:00:00,13.0,65,9.0,Patchy rain possible,88,0.2,1016,10
ATL,Atlanta,2022-03-11 13:00:00,14.0,60,8.0,Moderate rain at times,78,0.9,1015,10
ATL,Atlanta,2022-03-11 14:00:00,15.0,55,8.0,Patchy rain possible,76,0.1,1013,10
ATL,Atlanta,2022-03-11 15:00:00,16.0,51,8.0,Partly cloudy,29,0.0,1012,10
ATL,Atlanta,2022-03-11 16:00:00,16.0,53,10.0,Cloudy,81,0.0,1011,10
ATL,Atlanta,2022-03-11 17:00:00,16.0,55,11.0,Cloudy,71,0.0,1010,10
ATL,Atlanta,2022-03-11 18:00:00,15.0,57,13.0,Partly cloudy,51,0.0,1009,10
ATL,Atlanta,2022-03-11 19:00:00,14.0,66,9.0,Partly cloudy,57,0.0,1010,10
ATL,Atlanta,2022-03-11 20:00:00,13.0,76,12.0,Cloudy,63,0.0,1009,10
ATL,Atlanta,2022-03-11 21:00:00,14.0,85,12.0,Cloudy,69,0.0,1008,10
ATL,Atlanta,2022-03-11 22:00:00,13.0,88,11.0,Cloudy,79,0.0,1008,10
ATL,Atlanta,2022-03-11 23:00:00,13.0,91,10.0,Overcast,90,0.0,1007,10
ATL,Atlanta,2022-03-12 00:00:00,13.0,94,9.0,Moderate rain at times,100,0.9,1007,10
ATL,Atlanta,2022-03-12 01:00:00,13.0,95,9.0,Moderate or heavy rain shower,100,3.1,1005,9
ATL,Atlanta,2022-03-12 02:00:00,11.0,97,9.0,Moderate or heavy rain shower,100,5.7,1003,8
ATL,Atlanta,2022-03-12 03:00:00,8.0,98,30.0,Moderate or heavy rain shower,100,4.7,1003,7
ATL,Atlanta,2022-03-12 04:00:00,6.0,93,27.0,Moderate or heavy rain shower,100,2.2,1004,8
ATL,Atlanta,2022-03-12 05:00:00,4.0,89,29.0,Moderate rain at times,100,0.7,1006,9
ATL,Atlanta,2022-03-12 06:00:00,3.0,84,29.0,Patchy rain possible,100,0.2,1006,10
ATL,Atlanta,2022-03-12 07:00:00,2.0,81,34.0,Overcast,100,0.0,1009,10
ATL,Atlanta,2022-03-12 08:00:00,1.0,77,39.0,Overcast,100,0.0,1011,10
ATL,Atlanta,2022-03-12 09:00:00,1.0,74,35.0,Overcast,100,0.0,1014,10
ATL,Atlanta,2022-03-12 10:00:00,1.0,65,38.0,Cloudy,73,0.0,1016,10
ATL,Atlanta,2022-03-12 11:00:00,2.0,56,37.0,Partly cloudy,46,0.0,1017,10
ATL,Atlanta,2022-03-12 12:00:00,2.0,47,37.0,Sunny,19,0.0,1018,10
